type,uniprot,pdb,fo1_hs,fo2_hs,fo1_cs,fo2_cs,fo21_hs,dce_hs,dce_cs,pki,le,bei,nha,mw
hs,P03366,2UY0,0.8736462093862816,0.7083333333333334,0.926605504587156,0.1875,-0.1653128760529482,4.125,1.8333333333333333,6.920818753952375,0.07605295334013598,0.009247054319143728,91,748.4349626480013
hs,P03366,4CPW,0.8194945848375451,0.6153846153846154,0.7431192660550459,0.15384615384615385,-0.2041099694529297,3.3461538461538463,0.6538461538461539,7.5016894462104,0.07213162929048461,0.009889089988497956,104,758.5823827000916
hs,P03366,1W5Y,0.8989169675090253,0.7307692307692307,0.908256880733945,0.25,-0.16814773673979455,4.6923076923076925,2.230769230769231,8.481486060122112,0.09638052341047855,0.011271678778919787,88,752.459879888001
hs,P03366,4CPR,0.8375451263537906,0.5925925925925926,0.8165137614678899,0.14814814814814814,-0.24495253376119808,3.3703703703703702,0.9444444444444444,7.455931955649724,0.06657082103258682,0.009454291952731515,112,788.6293328920915
hs,P03366,1EC0,0.8989169675090253,0.76,0.9174311926605505,0.26,-0.13891696750902527,5.08,2.28,8.494850021680094,0.09653238661000106,0.011856388393559611,88,716.478723512001
hs,P03366,1HOS,0.8375451263537906,0.5818181818181818,0.7889908256880734,0.16363636363636364,-0.25572694453560885,4.181818181818182,1.2181818181818183,8.55284196865778,0.08145563779674077,0.010643115524489004,105,803.6032258579114
hs,P03366,1W5W,0.9097472924187726,0.7307692307692307,0.908256880733945,0.23076923076923078,-0.1789780616495419,4.769230769230769,2.173076923076923,8.795880017344075,0.09995318201527358,0.01168950033409527,88,752.459879888001
hs,P03366,1D4I,0.8844765342960289,0.7872340425531915,0.908256880733945,0.2553191489361702,-0.09724249174283739,5.382978723404255,2.4893617021276597,8.853871964321762,0.10176864326806623,0.01332405812196297,87,664.502652516001
hs,P03366,1EC1,0.8050541516245487,0.6296296296296297,0.7431192660550459,0.12962962962962962,-0.1754245219949191,3.111111111111111,0.48148148148148145,8.920818753952375,0.08577710340338822,0.011060793533505094,104,806.5261074560015
hs,P03366,1EC3,0.855595667870036,0.6071428571428571,0.7889908256880734,0.14285714285714285,-0.24845281072717895,3.5,0.7321428571428571,9.036212172654444,0.08366863122828189,0.011286305812640762,108,800.6350636480014
hs,P03366,1EBW,0.8231046931407943,0.7608695652173914,0.7431192660550459,0.1956521739130435,-0.06223512792340291,4.108695652173913,1.108695652173913,9.045757490560677,0.09230364786286405,0.013653574469977859,98,662.5193652000014
hs,P03366,1HPS,0.8592057761732852,0.723404255319149,0.8990825688073395,0.1702127659574468,-0.13580152085413622,3.893617021276596,1.446808510638298,9.221848749616356,0.09915966397436943,0.0138348638185804,93,666.5659214680013
hs,P03366,2AQU,0.8808664259927798,0.6666666666666666,0.8715596330275229,0.17647058823529413,-0.21419975932611313,4.666666666666667,1.6274509803921569,9.318758762624412,0.08960344964061935,0.012737496868020556,104,731.6004752880913
hs,P03366,1EBZ,0.8664259927797834,0.717391304347826,0.8532110091743119,0.17391304347826086,-0.14903468843195733,4.086956521739131,1.2391304347826086,9.397940008672036,0.10559483155811276,0.014293601053103344,89,657.4928161040012
hs,P03366,1D4H,0.8700361010830325,0.7777777777777778,0.8990825688073395,0.2222222222222222,-0.09225832330525474,5.311111111111111,2.311111111111111,10.0,0.12048192771084337,0.015662025948213035,83,638.487002452001
hs,P03366,1EC2,0.8158844765342961,0.6071428571428571,0.7614678899082569,0.125,-0.20874161939143898,3.0714285714285716,0.5,10.0,0.09259259259259259,0.01249008500131902,108,800.6350636480014
hs,P03366,3OK9,0.7833935018050542,0.7857142857142857,0.7522935779816514,0.19047619047619047,0.0023207839092315163,3.738095238095238,1.2142857142857142,11.229147988357855,0.1369408291263153,0.018100707932302982,82,620.370652372001
hs,P03366,1AJV,0.9169675090252708,0.8536585365853658,0.8623853211009175,0.24390243902439024,-0.06330897243990496,7.097560975609756,2.707317073170732,7.718966632752273,0.10291955510336363,0.012856004993988143,75,600.4172086400009
hs,P03366,5BRY,0.8916967509025271,0.7560975609756098,0.9357798165137615,0.2926829268292683,-0.13559918992691733,6.2439024390243905,2.8292682926829267,11.82390874094432,0.14245673181860627,0.019434626947617044,83,608.3939132360911
hs,P03366,3QAA,0.8880866425992779,0.7560975609756098,0.9357798165137615,0.2926829268292683,-0.13198908162366818,6.463414634146342,3.073170731707317,11.537602002101044,0.14243953089013636,0.018964757680398653,81,608.370652372001
hs,P03366,2HB3,0.9205776173285198,0.7948717948717948,0.963302752293578,0.3076923076923077,-0.125705822456725,6.564102564102564,2.8461538461538463,11.346787486224656,0.1436302213446159,0.019686268228993536,79,576.3808231320011
hs,P03366,4U8W,0.9097472924187726,0.775,0.9724770642201835,0.275,-0.1347472924187726,7.125,3.475,11.236572006437065,0.14982096008582754,0.01874819370317871,75,599.3415784120009
hs,P03366,5BS4,0.7870036101083032,0.8,0.7706422018348624,0.225,0.012996389891696825,4.425,1.375,11.00436480540245,0.13585635562225246,0.018544778366499075,81,593.3942475840911
hs,P03366,6PRF,0.7906137184115524,0.7291666666666666,0.8256880733944955,0.2708333333333333,-0.06144705174488574,3.9375,1.5833333333333333,8.602059991327963,0.09775068171963594,0.011875204929412226,88,724.3714986360011
hs,P03366,3NU4,0.9169675090252708,0.8571428571428571,0.981651376146789,0.3142857142857143,-0.059824651882413704,8.542857142857143,4.114285714285714,8.823908740944319,0.1260558391563474,0.016925119699393452,70,521.349857352001
hs,P03366,4ZLS,0.8231046931407943,0.6,0.8899082568807339,0.15555555555555556,-0.22310469314079429,4.2,1.7555555555555555,9.086186147616283,0.09984819942435476,0.01367434360598513,91,664.4696381360013
hs,P03366,1HVK,0.8628158844765343,0.5517241379310345,0.8623853211009175,0.13793103448275862,-0.31109174654549987,4.344827586206897,1.103448275862069,10.958607314841776,0.09447075271415324,0.013255872042679086,116,826.6983326000015
hs,P03366,1SBG,0.8808664259927798,0.7692307692307693,0.8990825688073395,0.20512820512820512,-0.11163565676201048,5.384615384615385,1.8717948717948718,7.744727494896694,0.09561391969008265,0.013967623558502163,81,554.4771064640012
hs,P03366,4ZIP,0.924187725631769,0.6326530612244898,0.944954128440367,0.24489795918367346,-0.29153466440727915,5.775510204081633,2.5918367346938775,9.67778070526608,0.1018713758449061,0.013468901847476386,95,718.5278217080012
hs,P03367,2QD6,0.8729281767955801,1.0,0.7614678899082569,0.575,0.1270718232044199,7.85,1.25,8.67778070526608,0.11418132506929053,0.014650015523013003,76,592.3393522440009
hs,P03367,1M0B,0.787292817679558,0.86,0.6972477064220184,0.36,0.07270718232044193,5.18,1.02,8.8153085691824,0.08904352090083233,0.012319070177667785,99,715.5822998040013
hs,P03367,3I6O,0.8674033149171271,0.9090909090909091,0.7614678899082569,0.4318181818181818,0.04168759417378198,5.659090909090909,1.1136363636363635,10.346787486224656,0.12031148239796112,0.01595736633168858,86,648.4019525000011
hs,P03367,3DJK,0.8812154696132597,1.0,0.7522935779816514,0.6052631578947368,0.1187845303867403,8.763157894736842,1.4473684210526316,10.585026652029182,0.1392766664740682,0.01868957026127927,76,566.3600876880009
hs,P03367,4HDF,0.8646408839779005,0.9285714285714286,0.7431192660550459,0.5476190476190477,0.0639305445935281,7.023809523809524,1.2857142857142858,8.494850021680094,0.10359573197170846,0.013693184855214936,82,620.370652372001
hs,P03367,3ST5,0.8784530386740331,0.975,0.7614678899082569,0.55,0.09654696132596685,7.425,1.325,11.30102999566398,0.14126287494579975,0.01907746937534969,80,592.3757377520011
hs,P03367,4DFG,0.8784530386740331,0.8863636363636364,0.7706422018348624,0.5227272727272727,0.007910597689603227,6.7727272727272725,1.2727272727272727,11.744727494896694,0.13499686775743325,0.018029622024305,87,651.4128515320012
hs,P03367,3VF5,0.8812154696132597,1.0,0.7431192660550459,0.5238095238095238,0.1187845303867403,7.214285714285714,1.3095238095238095,9.337242168318426,0.11527459467059785,0.015074981625046918,81,619.3866367840011
hs,P03367,1MRX,0.8480662983425414,1.0,0.7155963302752294,0.5945945945945946,0.15193370165745856,7.513513513513513,1.5135135135135136,7.259637310505756,0.09810320689872642,0.013311001891863421,74,545.386242860001
hs,P03367,3DK1,0.8784530386740331,0.975,0.7614678899082569,0.55,0.09654696132596685,7.775,1.45,9.744727494896694,0.12180909368620867,0.01645024749304695,80,592.375737752001
hs,P03367,1SDU,0.850828729281768,0.8222222222222222,0.7889908256880734,0.4,-0.028606507059545816,5.511111111111111,1.0888888888888888,10.065501548756432,0.10707980371017481,0.015787795948557445,94,637.5495085921814
hs,P03367,2Q64,0.7734806629834254,0.975,0.6880733944954128,0.5,0.20151933701657454,5.35,1.125,8.522878745280337,0.09910324122418997,0.014582844670570924,86,584.4455548840913
hs,P03367,7UPJ,0.7071823204419889,0.8235294117647058,0.963302752293578,0.6470588235294118,0.11634709132271692,6.617647058823529,3.6470588235294117,8.494850021680094,0.13483888923301737,0.017012389648854962,63,499.3331446680007
hs,P03367,2P3B,0.7679558011049724,0.7121212121212122,0.8348623853211009,0.3333333333333333,-0.05583458898376026,3.015151515151515,0.7727272727272727,8.481486060122112,0.06524220046247778,0.008977491634426437,130,944.7500934000018
hs,P03367,2PK5,0.861878453038674,0.7857142857142857,0.6972477064220184,0.39285714285714285,-0.07616416732438835,5.785714285714286,0.9642857142857143,10.69897000433602,0.10593039608253485,0.012805220406979454,101,835.5162710440012
hs,P03367,1IIQ,0.8232044198895028,0.8431372549019608,0.7339449541284404,0.37254901960784315,0.019932835012458017,4.921568627450981,0.9411764705882353,7.481486060122113,0.0733479025502168,0.010226190814291141,102,731.6004752880914
hs,P03367,3KDD,0.8867403314917127,0.9777777777777777,0.7339449541284404,0.4444444444444444,0.09103744628606503,6.488888888888889,1.2,8.462180904926726,0.10577726131158408,0.01275559652768799,80,663.409264048001
hs,P03367,3PWM,0.8646408839779005,1.0,0.7706422018348624,0.5789473684210527,0.1353591160220995,8.026315789473685,1.394736842105263,9.096910013008056,0.12129213350677408,0.01614758448975091,75,563.360422036001
hs,P03367,1DIF,0.7541436464088398,0.6833333333333333,0.7431192660550459,0.4,-0.07081031307550645,3.816666666666667,0.9833333333333333,10.657577319177792,0.09187566654463614,0.01235404046968627,116,862.6794889760015
hs,P03367,2PWR,0.9281767955801105,0.9111111111111111,0.9174311926605505,0.4888888888888889,-0.017065684468999365,7.022222222222222,1.4,6.585026652029182,0.08335476774720484,0.009677531010309534,79,680.4449032520911
hs,P03367,2PWC,0.850828729281768,0.8780487804878049,0.9174311926605505,0.5121951219512195,0.027220051206036877,6.219512195121951,1.3902439024390243,6.568636235841013,0.08758181647788017,0.010587338062045605,75,620.423773884091
hs,P03367,3BGC,0.8093922651933702,0.975609756097561,0.7431192660550459,0.4878048780487805,0.1662174909041908,6.829268292682927,1.2195121951219512,5.017728766960432,0.0651653086618238,0.0080613929225969,77,622.439423948091
hs,P03367,1D4Y,0.7596685082872928,0.7380952380952381,0.963302752293578,0.4523809523809524,-0.021573270192054683,5.0476190476190474,2.619047619047619,11.096910013008056,0.14795880017344076,0.017715542464689916,75,626.3940285840008
hs,P03367,1NH0,0.8646408839779005,0.8301886792452831,0.7155963302752294,0.3584905660377358,-0.03445220473261745,5.566037735849057,0.9433962264150944,9.744727494896694,0.10366731377549673,0.012762700997113038,94,763.5317553158208
hs,P03367,3KDB,0.8839779005524862,1.0,0.7339449541284404,0.4888888888888889,0.11602209944751385,7.466666666666667,1.1555555555555554,9.853871964321762,0.11457990656188095,0.015033535024534198,86,655.4594078000011
hs,P03367,2QNP,0.7790055248618785,0.8292682926829268,0.8899082568807339,0.5365853658536586,0.050262767821048326,5.780487804878049,1.4878048780487805,6.4089353929735005,0.0902666956756831,0.0076097974043596835,71,842.1952717560911
hs,P03367,1ZSF,0.7900552486187845,0.7843137254901961,0.7064220183486238,0.35294117647058826,-0.005741523128588444,4.901960784313726,0.8431372549019608,9.920818753952377,0.09920818753952376,0.013560863512901256,100,731.5772144240012
hs,P03367,2QNQ,0.7734806629834254,0.8780487804878049,0.8440366972477065,0.5121951219512195,0.10456811750437944,5.609756097560975,1.6341463414634145,6.113509274827519,0.08610576443419041,0.009286474419691118,71,658.324031116091
hs,P03367,3BGB,0.8259668508287292,0.9714285714285714,0.8440366972477065,0.6,0.1454617205998422,7.857142857142857,1.7428571428571429,6.045757490560675,0.08061009987414233,0.011146784350787213,75,542.376823692091
hs,P03367,1HVL,0.7513812154696132,0.6551724137931034,0.8348623853211009,0.3620689655172414,-0.0962088016765098,3.3620689655172415,0.7586206896551724,9.950781977329818,0.08578260325284326,0.012036775187430442,116,826.6983326000015
hs,P03367,2PK6,0.8066298342541437,0.7777777777777778,0.7064220183486238,0.4074074074074074,-0.028852056476365906,5.2407407407407405,1.0185185185185186,10.886056647693165,0.10996016815851682,0.013581921491113804,99,801.5107917400013
hs,P03367,2PQZ,0.7817679558011049,0.8717948717948718,0.8990825688073395,0.5384615384615384,0.09002691599376689,6.076923076923077,1.641025641025641,5.667561540084395,0.07982481042372387,0.009599496228331447,71,590.4019758200908
hs,P03367,2O4K,0.7762430939226519,0.7843137254901961,0.7431192660550459,0.4117647058823529,0.008070631567544173,4.019607843137255,0.8235294117647058,10.455931955649724,0.10053780726586273,0.014291860528839,104,731.6004752880913
hs,P03367,1MSM,0.8701657458563536,1.0,0.7155963302752294,0.5365853658536586,0.12983425414364635,8.0,1.1951219512195121,10.481486060122112,0.13437802641182195,0.01748566175782802,78,599.4331930520009
hs,P03367,1HPX,0.7458563535911602,0.717391304347826,0.7614678899082569,0.45652173913043476,-0.02846504924333415,4.3478260869565215,1.2391304347826086,11.259637310505756,0.1294211185115604,0.016284386145740685,87,691.4376268000011
hs,P03367,1HPO,0.6602209944751382,0.7777777777777778,0.9357798165137615,0.5277777777777778,0.11755678330263963,5.888888888888889,3.1666666666666665,9.221848749616356,0.14409138671275556,0.01745373248273443,64,528.3596937640008
hs,P03367,2QNN,0.9281767955801105,0.8301886792452831,0.9174311926605505,0.4339622641509434,-0.0979881163348274,6.150943396226415,1.2830188679245282,7.154901959985743,0.08417531717630286,0.008763754966860915,85,816.4196725080909
hs,P03367,3KDC,0.8701657458563536,0.9777777777777777,0.7155963302752294,0.4666666666666667,0.1076120319214241,6.977777777777778,1.1555555555555554,9.2839966563652,0.11604995820456501,0.0133515416416066,80,695.350162968001
hs,P03367,1SH9,0.8453038674033149,0.74,0.7247706422018348,0.36,-0.10530386740331488,4.78,0.74,6.030584087646019,0.06153657232291856,0.008078302915601871,98,746.5162114680014
hs,P03367,3BVA,0.8922651933701657,0.7222222222222222,0.7614678899082569,0.35185185185185186,-0.17004297114794353,5.388888888888889,0.9814814814814815,6.522878745280337,0.05303153451447429,0.008281367914805918,123,787.657161520182
hs,P03367,1A94,0.8121546961325967,0.7166666666666667,0.7798165137614679,0.31666666666666665,-0.09548802946593005,3.95,0.9333333333333333,7.853871964321762,0.061358374721263764,0.009020104761744368,128,870.7073999440919
hs,P03368,1ZPA,0.9222614840989399,0.6666666666666666,0.9876543209876543,0.29411764705882354,-0.2555948174322733,5.588235294117647,2.156862745098039,8.397940008672037,0.08482767685527311,0.01121894900064199,99,748.5496197720014
hs,P03368,1HVI,0.8586572438162544,0.6206896551724138,0.7407407407407407,0.20689655172413793,-0.2379675886438406,3.5344827586206895,0.6724137931034483,10.920818753952377,0.09414498925821015,0.013210161824816963,116,826.6983326000015
hs,P03368,1ZP8,0.9045936395759717,0.723404255319149,0.9876543209876543,0.2978723404255319,-0.18118938425682274,6.191489361702128,2.425531914893617,8.769551078621726,0.09965398952979233,0.012719151277444739,88,689.4761204840012
hs,P03368,2I4V,0.833922261484099,0.8717948717948718,0.9012345679012346,0.28205128205128205,0.037872610310772825,5.666666666666667,2.2051282051282053,11.200659450546418,0.14546310974735607,0.019366238592502364,77,578.360087688001
hs,P03368,1G35,0.9151943462897526,0.723404255319149,0.9259259259259259,0.2127659574468085,-0.19179009097060362,5.340425531914893,1.9574468085106382,8.136677139879545,0.09572561341034759,0.011784618830090595,85,690.4489026920011
hs,P03368,2I4X,0.8551236749116607,0.6938775510204082,0.8888888888888888,0.22448979591836735,-0.1612461238912526,4.387755102040816,1.653061224489796,11.721246399047171,0.11960455509231807,0.015703385833347034,98,746.4152332140013
hs,P03368,2HS1,0.8869257950530035,0.8421052631578947,0.9753086419753086,0.34210526315789475,-0.04482053189510882,6.894736842105263,2.6842105263157894,8.481486060122112,0.11308648080162816,0.015055168464745491,75,563.360422036001
hs,P03368,2I4D,0.8586572438162544,0.7555555555555555,0.9135802469135802,0.24444444444444444,-0.10310168826069888,4.777777777777778,1.8222222222222222,11.67778070526608,0.13902119887221526,0.016965181854174033,84,688.3380800538212
hs,P03368,1A9M,0.8763250883392226,0.8095238095238095,0.9259259259259259,0.38095238095238093,-0.06680127881541309,5.928571428571429,2.0476190476190474,6.924453038607469,0.07288897935376283,0.01136083432227494,95,609.5021582200917
hs,P03369,1D4K,0.6396761133603239,0.5098039215686274,0.8493150684931506,0.17647058823529413,-0.1298721917916965,2.627450980392157,1.5098039215686274,9.221848749616356,0.08699857310958826,0.012744411601459293,106,723.5994126680915
hs,P03369,1B6L,0.7368421052631579,0.6410256410256411,0.6301369863013698,0.1282051282051282,-0.09581646423751677,3.8461538461538463,1.0512820512820513,8.301029995663981,0.10001240958631302,0.014811678742415037,83,560.4381609960913
hs,P03369,1Z1H,0.7975708502024291,0.75,0.7671232876712328,0.2,-0.04757085020242913,4.5,1.125,8.397940008672037,0.10118000010448237,0.014199426607788874,83,591.4281076720013
hs,P03369,1B6K,0.8016194331983806,0.5102040816326531,0.8493150684931506,0.10204081632653061,-0.2914153515657275,2.877551020408163,0.8979591836734694,8.744727494896694,0.0849002669407446,0.012482512580149423,103,700.5582761280914
hs,P03369,3MXD,0.5708502024291497,0.7272727272727273,0.1506849315068493,0.18181818181818182,0.15642252484357755,2.8863636363636362,0.045454545454545456,8.832682665251824,0.11180610968673195,0.013601356219714254,79,649.3972014680008
hs,P03369,3EL4,0.7692307692307693,0.5102040816326531,0.8493150684931506,0.12244897959183673,-0.2590266875981162,3.3877551020408165,1.0204081632653061,7.17134010346468,0.0717134010346468,0.01030988074261844,100,695.5793459200914
hs,P03369,3EKT,0.7125506072874493,0.7631578947368421,0.7397260273972602,0.21052631578947367,0.0506072874493928,5.026315789473684,1.4473684210526316,10.585026652029182,0.14113368869372242,0.018789084639234305,75,563.360422036001
hs,P03369,1MTR,0.7651821862348178,0.5813953488372093,0.7534246575342466,0.13953488372093023,-0.18378683739760848,3.255813953488372,1.069767441860465,8.397940008672037,0.0912819566160004,0.013643972053975533,92,615.5055122840914
hs,P03369,3MXE,0.5465587044534413,0.6808510638297872,0.1780821917808219,0.1702127659574468,0.13429235937634587,2.404255319148936,0.02127659574468085,10.013228265733757,0.12516535332167195,0.013977482561359637,80,716.3828122680009
hs,P03369,1KZK,0.805668016194332,0.8292682926829268,0.863013698630137,0.21951219512195122,0.02360027648859475,5.170731707317073,1.2439024390243902,10.387216143280265,0.13316943773436238,0.01732839666484597,78,599.433193052001
hs,P03369,3EL9,0.757085020242915,0.5294117647058824,0.7534246575342466,0.1568627450980392,-0.22767325553703266,2.8823529411764706,0.8431372549019608,8.397940008672037,0.08074942316030806,0.011478860788554132,104,731.6004752880913
hs,P03369,3EKV,0.757085020242915,0.8285714285714286,0.726027397260274,0.2,0.0714864083285136,5.514285714285714,1.9142857142857144,9.4089353929735,0.1344133627567643,0.018047258017413914,70,521.349857352001
hs,P03369,3EKX,0.7975708502024291,0.7,0.8356164383561644,0.2,-0.09757085020242917,4.725,1.675,9.4089353929735,0.10940622549969187,0.016098908297522262,86,584.4455548840913
hs,P03369,1D4L,0.805668016194332,0.7209302325581395,0.821917808219178,0.16279069767441862,-0.08473778363619255,3.7906976744186047,1.0,8.769551078621726,0.09636869317166731,0.013821846324707163,91,634.4703068320015
hs,P03369,1B6J,0.7489878542510121,0.5306122448979592,0.7671232876712328,0.14285714285714285,-0.2183756093530529,2.4489795918367347,0.9183673469387755,7.920818753952375,0.07690115295099394,0.01121065672344279,103,706.5436886840911
hs,P03369,1AID,0.340080971659919,0.4482758620689655,0.8904109589041096,0.27586206896551724,0.1081948904090465,2.4482758620689653,1.896551724137931,4.823908740944319,0.08462997791130383,0.010391386904693361,57,464.2218392200908
hs,P04058,1E66,0.7109375,0.7142857142857143,0.8536585365853658,0.6190476190476191,0.0033482142857143016,4.428571428571429,3.7142857142857144,9.886056647693165,0.2471514161923291,0.03186813833616493,40,310.2175766720005
hs,P04058,5BWC,0.6875,0.6,0.6219512195121951,0.28,-0.08750000000000002,2.8,1.68,7.214670164989233,0.13612585216960818,0.020248004162641848,53,356.3151265200008
hs,P04058,1GPN,0.765625,1.0,0.975609756097561,0.8421052631578947,0.234375,5.2631578947368425,4.684210526315789,6.476253533188435,0.16190633832971088,0.024417735713799463,40,265.22743996809004
hs,P04058,3ZV7,0.6953125,1.0,0.7926829268292683,0.7142857142857143,0.3046875,6.571428571428571,4.428571428571429,5.920818753952375,0.20416616392939224,0.030029790111656074,29,197.16483971209
hs,P04058,1GPK,0.7890625,0.9444444444444444,0.9634146341463414,0.8333333333333334,0.15538194444444442,4.833333333333333,4.111111111111111,5.366531544420414,0.14504139309244363,0.02119253563159138,37,253.22743996808998
hs,P04058,1H22,0.8046875,0.5,0.975609756097561,0.38235294117647056,-0.3046875,3.7941176470588234,3.2941176470588234,9.096910013008056,0.11662705144882124,0.018934569550925824,78,480.4392298721813
hs,P04058,5NAP,0.6953125,0.5714285714285714,0.7926829268292683,0.32142857142857145,-0.1238839285714286,3.4642857142857144,2.6785714285714284,7.953895212753961,0.14203384308489217,0.02017057675314907,56,394.3315706880907
hs,P04058,6EUC,0.3203125,0.47619047619047616,0.07317073170731707,0.14285714285714285,0.15587797619047616,1.4761904761904763,0.0,3.774690718274137,0.07863938996404453,0.012447410029332476,48,303.25109475618075
hs,P04058,1H23,0.8125,0.5277777777777778,0.975609756097561,0.3611111111111111,-0.2847222222222222,3.6666666666666665,3.1666666666666665,8.346787486224656,0.09936651769315066,0.01641547935181549,84,508.4705300001814
hs,P04585,1A30,0.5159420289855072,0.7307692307692307,0.3357664233576642,0.2692307692307692,0.2148272017837235,6.038461538461538,1.3461538461538463,4.301029995663981,0.08777612236048941,0.011223166215640972,49,383.2278621758203
hs,P04585,1QBS,0.9246376811594202,1.0,0.9343065693430657,0.5238095238095238,0.07536231884057976,8.047619047619047,3.7142857142857144,9.468521082957745,0.11835651353697181,0.015981124664696963,80,592.4815231480011
hs,P04585,1BV9,0.9072463768115943,0.8703703703703703,0.948905109489051,0.4074074074074074,-0.03687600644122391,6.314814814814815,3.111111111111111,9.958607314841776,0.10824573168306278,0.01250245946933999,92,796.5318615320011
hs,P04585,1QBU,0.8,0.9069767441860465,0.9124087591240876,0.5348837209302325,0.10697674418604641,6.441860465116279,3.3255813953488373,10.236572006437065,0.1295768608409755,0.016445635044684576,79,622.4491774640011
hs,P04585,1HVH,0.8869565217391304,0.9772727272727273,0.8978102189781022,0.5227272727272727,0.09031620553359687,6.863636363636363,3.1363636363636362,7.958607314841775,0.0958868351185756,0.012804836845542726,83,621.5313331080911
hs,P04585,1QBT,0.9188405797101449,0.7580645161290323,0.927007299270073,0.3870967741935484,-0.16077606358111263,5.467741935483871,2.5,10.619788758288394,0.10018668639894711,0.012196792316407691,106,870.7034179800012
hs,P04585,1HWR,0.6927536231884058,1.0,0.8978102189781022,0.7333333333333333,0.30724637681159417,6.633333333333334,4.533333333333333,8.327902142064282,0.1387983690344047,0.01962431594308987,60,424.36649339600086
hs,P04585,3T1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366531544420413,0.18188112053087854,0.016860801591886704,46,496.21196826409056
hs,P04585,1HXB,0.8985507246376812,0.8163265306122449,0.8978102189781022,0.42857142857142855,-0.08222419402543624,7.244897959183674,3.0,9.920818753952377,0.09920818753952376,0.014262670121162689,100,695.5793459200916
hs,P04585,1HVR,0.9217391304347826,1.0,0.9197080291970803,0.4782608695652174,0.07826086956521738,7.413043478260869,3.108695652173913,9.508638306165729,0.11319807507340153,0.014844390854604483,84,640.5542941640011
hs,P04587,2AOD,0.9244186046511628,0.6181818181818182,0.8627450980392157,0.21818181818181817,-0.3062367864693446,4.672727272727273,1.1454545454545455,5.663540266151471,0.04494873227104342,0.007064653040883071,126,801.6728115841818
hs,P04587,2NMZ,0.9215116279069767,0.7959183673469388,0.8431372549019608,0.3469387755102041,-0.12559326056003794,6.8979591836734695,1.8571428571428572,8.366531544420413,0.08366531544420414,0.012028148324837645,100,695.5793459200914
hs,P04587,2AVS,0.8313953488372093,0.8444444444444444,0.7254901960784313,0.37777777777777777,0.013049095607235106,6.111111111111111,1.3111111111111111,7.568636235841013,0.0805174067642661,0.011871448622953,94,637.5495085921814
hs,P04587,2AOE,0.8517441860465116,0.6101694915254238,0.7843137254901961,0.22033898305084745,-0.24157469452108782,3.711864406779661,1.0,7.619788758288394,0.05861375967914149,0.008904537558501995,130,855.719761776182
hs,P04587,1BDQ,0.8459302325581395,0.8974358974358975,0.7745098039215687,0.4358974358974359,0.051505664877757984,5.358974358974359,1.5128205128205128,6.337242168318426,0.07823755763356081,0.0114292224051091,81,554.4771064640012
hs,P04587,1HVS,0.8633720930232558,0.6724137931034483,0.8431372549019608,0.29310344827586204,-0.1909582999198075,4.568965517241379,1.5,10.30102999566398,0.08880198272124121,0.012460446077430446,116,826.6983326000015
hs,P04587,2F80,0.8372093023255814,0.9210526315789473,0.6372549019607843,0.3684210526315789,0.0838433292533659,6.473684210526316,0.9473684210526315,8.18045606445813,0.1090727475261084,0.014520821386233921,75,563.360422036001
hs,P04587,1HVJ,0.8430232558139535,0.6491228070175439,0.8725490196078431,0.2982456140350877,-0.19390044879640966,4.368421052631579,1.368421052631579,11.397940008672036,0.09911252181453944,0.014059321517444495,115,810.7034179800016
hs,P04587,1HPV,0.8808139534883721,1.0,0.7647058823529411,0.5142857142857142,0.1191860465116279,9.685714285714285,2.5714285714285716,9.221848749616356,0.1317406964230908,0.017688407543554805,70,521.349857352001
hs,P04587,2BPV,0.8343023255813954,0.7555555555555555,0.7549019607843137,0.35555555555555557,-0.07874677002583985,4.911111111111111,1.1333333333333333,7.673664139071248,0.08077541199022367,0.011980045463226452,95,640.5371467600913
hs,P04587,1G2K,0.9186046511627907,0.9555555555555556,0.8627450980392157,0.4222222222222222,0.03695090439276494,7.5777777777777775,1.711111111111111,7.958607314841775,0.0970561867663631,0.012068473955309075,82,659.454322420001
hs,P04587,2BPY,0.8226744186046512,0.6666666666666666,0.6862745098039216,0.3333333333333333,-0.15600775193798455,4.431372549019608,0.8627450980392157,7.400116927926312,0.0685196011845029,0.009912369272718193,108,746.5537980201816
hs,P06202,1JEV,0.5531914893617021,0.2727272727272727,0.25925925925925924,0.12121212121212122,-0.28046421663442944,1.4242424242424243,0.21212121212121213,6.886056647693163,0.09698671334779103,0.01445424050210784,71,476.4039069841809
hs,P06202,2RKM,0.5851063829787234,0.47368421052631576,0.35185185185185186,0.21052631578947367,-0.11142217245240765,2.526315789473684,0.47368421052631576,3.903089986991944,0.08304446780833924,0.013927353824224657,47,280.2463437241806
hs,P07900,6OLX,0.6587677725118484,0.6296296296296297,1.0,0.48148148148148145,-0.02913814288221872,5.444444444444445,3.4444444444444446,5.376750709602099,0.10339905210773268,0.013954520863430138,52,385.3052901080008
hs,P07900,4NH7,0.7014218009478673,0.45454545454545453,0.9047619047619048,0.42424242424242425,-0.2468763464024128,5.03030303030303,1.9393939393939394,8.397940008672037,0.13996566681120062,0.01755741256720665,60,478.3130758320007
